"nut","Plot","type","val","extract"
"Nitrogen",335,"gm2_2017_0.20cm",127.98,"ea"
"Nitrogen",336,"gm2_2017_0.20cm",179.1,"ea"
"Nitrogen",338,"gm2_2017_0.20cm",143.81,"ea"
"Nitrogen",339,"gm2_2017_0.20cm",172,"ea"
"Nitrogen",342,"gm2_2017_0.20cm",163.61,"ea"
"Nitrogen",2,"soil_rawdiffgm2_0.20cm",2.22,"ea"
"Nitrogen",3,"soil_rawdiffgm2_0.20cm",-52.56,"ea"
"Nitrogen",5,"soil_rawdiffgm2_0.20cm",15.79,"ea"
"Nitrogen",6,"soil_rawdiffgm2_0.20cm",8.96,"ea"
"Nitrogen",9,"soil_rawdiffgm2_0.20cm",37.91,"ea"
"Nitrogen",11,"soil_rawdiffgm2_0.20cm",-6.39,"ea"
"Nitrogen",12,"soil_rawdiffgm2_0.20cm",48.66,"ea"
"Nitrogen",14,"soil_rawdiffgm2_0.20cm",-38.16,"ea"
"Nitrogen",15,"soil_rawdiffgm2_0.20cm",2.89,"ea"
"Nitrogen",16,"soil_rawdiffgm2_0.20cm",-56.16,"ea"
"Nitrogen",20,"soil_rawdiffgm2_0.20cm",-11.47,"ea"
"Nitrogen",22,"soil_rawdiffgm2_0.20cm",-12.88,"ea"
"Nitrogen",24,"soil_rawdiffgm2_0.20cm",-2.48,"ea"
"Nitrogen",26,"soil_rawdiffgm2_0.20cm",30.6,"ea"
"Nitrogen",27,"soil_rawdiffgm2_0.20cm",20.64,"ea"
"Nitrogen",28,"soil_rawdiffgm2_0.20cm",34.97,"ea"
"Nitrogen",29,"soil_rawdiffgm2_0.20cm",6.15,"ea"
"Nitrogen",30,"soil_rawdiffgm2_0.20cm",45.46,"ea"
"Nitrogen",31,"soil_rawdiffgm2_0.20cm",7.39,"ea"
"Nitrogen",33,"soil_rawdiffgm2_0.20cm",15.11,"ea"
"Nitrogen",34,"soil_rawdiffgm2_0.20cm",56.93,"ea"
"Nitrogen",35,"soil_rawdiffgm2_0.20cm",64.97,"ea"
"Nitrogen",44,"soil_rawdiffgm2_0.20cm",23.36,"ea"
"Nitrogen",45,"soil_rawdiffgm2_0.20cm",30.77,"ea"
"Nitrogen",46,"soil_rawdiffgm2_0.20cm",37.61,"ea"
"Nitrogen",48,"soil_rawdiffgm2_0.20cm",36.26,"ea"
"Nitrogen",50,"soil_rawdiffgm2_0.20cm",22.88,"ea"
"Nitrogen",53,"soil_rawdiffgm2_0.20cm",35.8,"ea"
"Nitrogen",56,"soil_rawdiffgm2_0.20cm",56.82,"ea"
"Nitrogen",57,"soil_rawdiffgm2_0.20cm",18.31,"ea"
"Nitrogen",58,"soil_rawdiffgm2_0.20cm",39.93,"ea"
"Nitrogen",62,"soil_rawdiffgm2_0.20cm",26.01,"ea"
"Nitrogen",67,"soil_rawdiffgm2_0.20cm",69.73,"ea"
"Nitrogen",68,"soil_rawdiffgm2_0.20cm",57.8,"ea"
"Nitrogen",69,"soil_rawdiffgm2_0.20cm",0,"ea"
"Nitrogen",70,"soil_rawdiffgm2_0.20cm",68.91,"ea"
"Nitrogen",74,"soil_rawdiffgm2_0.20cm",55.15,"ea"
"Nitrogen",75,"soil_rawdiffgm2_0.20cm",0.65,"ea"
"Nitrogen",81,"soil_rawdiffgm2_0.20cm",57.25,"ea"
"Nitrogen",82,"soil_rawdiffgm2_0.20cm",50.58,"ea"
"Nitrogen",83,"soil_rawdiffgm2_0.20cm",15.12,"ea"
"Nitrogen",87,"soil_rawdiffgm2_0.20cm",32.79,"ea"
"Nitrogen",89,"soil_rawdiffgm2_0.20cm",39.66,"ea"
"Nitrogen",92,"soil_rawdiffgm2_0.20cm",26.46,"ea"
"Nitrogen",93,"soil_rawdiffgm2_0.20cm",91.85,"ea"
"Nitrogen",94,"soil_rawdiffgm2_0.20cm",-11.08,"ea"
"Nitrogen",98,"soil_rawdiffgm2_0.20cm",12.04,"ea"
"Nitrogen",104,"soil_rawdiffgm2_0.20cm",39.75,"ea"
"Nitrogen",107,"soil_rawdiffgm2_0.20cm",52.44,"ea"
"Nitrogen",108,"soil_rawdiffgm2_0.20cm",33.77,"ea"
"Nitrogen",109,"soil_rawdiffgm2_0.20cm",9.62,"ea"
"Nitrogen",110,"soil_rawdiffgm2_0.20cm",70.04,"ea"
"Nitrogen",111,"soil_rawdiffgm2_0.20cm",35.41,"ea"
"Nitrogen",115,"soil_rawdiffgm2_0.20cm",11.17,"ea"
"Nitrogen",117,"soil_rawdiffgm2_0.20cm",35,"ea"
"Nitrogen",118,"soil_rawdiffgm2_0.20cm",24.09,"ea"
"Nitrogen",125,"soil_rawdiffgm2_0.20cm",16.56,"ea"
"Nitrogen",129,"soil_rawdiffgm2_0.20cm",-5.72,"ea"
"Nitrogen",130,"soil_rawdiffgm2_0.20cm",-5.52,"ea"
"Nitrogen",133,"soil_rawdiffgm2_0.20cm",4.72,"ea"
"Nitrogen",135,"soil_rawdiffgm2_0.20cm",-12.32,"ea"
"Nitrogen",136,"soil_rawdiffgm2_0.20cm",22.49,"ea"
"Nitrogen",137,"soil_rawdiffgm2_0.20cm",28.23,"ea"
"Nitrogen",138,"soil_rawdiffgm2_0.20cm",23.56,"ea"
"Nitrogen",139,"soil_rawdiffgm2_0.20cm",50.91,"ea"
"Nitrogen",142,"soil_rawdiffgm2_0.20cm",-5.84,"ea"
"Nitrogen",146,"soil_rawdiffgm2_0.20cm",60.66,"ea"
"Nitrogen",149,"soil_rawdiffgm2_0.20cm",27.1,"ea"
"Nitrogen",156,"soil_rawdiffgm2_0.20cm",57.48,"ea"
"Nitrogen",157,"soil_rawdiffgm2_0.20cm",-4.6,"ea"
"Nitrogen",160,"soil_rawdiffgm2_0.20cm",20.44,"ea"
"Nitrogen",163,"soil_rawdiffgm2_0.20cm",-23.26,"ea"
"Nitrogen",164,"soil_rawdiffgm2_0.20cm",51.1,"ea"
"Nitrogen",165,"soil_rawdiffgm2_0.20cm",-9.39,"ea"
"Nitrogen",167,"soil_rawdiffgm2_0.20cm",20.75,"ea"
"Nitrogen",168,"soil_rawdiffgm2_0.20cm",8.82,"ea"
"Nitrogen",169,"soil_rawdiffgm2_0.20cm",45.96,"ea"
"Nitrogen",170,"soil_rawdiffgm2_0.20cm",40.6,"ea"
"Nitrogen",171,"soil_rawdiffgm2_0.20cm",44.56,"ea"
"Nitrogen",174,"soil_rawdiffgm2_0.20cm",6.61,"ea"
"Nitrogen",175,"soil_rawdiffgm2_0.20cm",47.24,"ea"
"Nitrogen",176,"soil_rawdiffgm2_0.20cm",-30.53,"ea"
"Nitrogen",177,"soil_rawdiffgm2_0.20cm",26.46,"ea"
"Nitrogen",178,"soil_rawdiffgm2_0.20cm",-24.78,"ea"
"Nitrogen",185,"soil_rawdiffgm2_0.20cm",0.71,"ea"
"Nitrogen",186,"soil_rawdiffgm2_0.20cm",-1.38,"ea"
"Nitrogen",190,"soil_rawdiffgm2_0.20cm",-4.2,"ea"
"Nitrogen",193,"soil_rawdiffgm2_0.20cm",152.97,"ea"
"Nitrogen",197,"soil_rawdiffgm2_0.20cm",-7,"ea"
"Nitrogen",199,"soil_rawdiffgm2_0.20cm",43.24,"ea"
"Nitrogen",201,"soil_rawdiffgm2_0.20cm",53.3,"ea"
"Nitrogen",202,"soil_rawdiffgm2_0.20cm",75.25,"ea"
"Nitrogen",205,"soil_rawdiffgm2_0.20cm",-7.86,"ea"
"Nitrogen",206,"soil_rawdiffgm2_0.20cm",13.27,"ea"
"Nitrogen",208,"soil_rawdiffgm2_0.20cm",34.51,"ea"
"Nitrogen",210,"soil_rawdiffgm2_0.20cm",37.03,"ea"
"Nitrogen",211,"soil_rawdiffgm2_0.20cm",26.44,"ea"
"Nitrogen",213,"soil_rawdiffgm2_0.20cm",46.3,"ea"
"Nitrogen",220,"soil_rawdiffgm2_0.20cm",51.16,"ea"
"Nitrogen",223,"soil_rawdiffgm2_0.20cm",30.07,"ea"
"Nitrogen",224,"soil_rawdiffgm2_0.20cm",8.64,"ea"
"Nitrogen",225,"soil_rawdiffgm2_0.20cm",6.65,"ea"
"Nitrogen",227,"soil_rawdiffgm2_0.20cm",9.77,"ea"
"Nitrogen",229,"soil_rawdiffgm2_0.20cm",20.02,"ea"
"Nitrogen",230,"soil_rawdiffgm2_0.20cm",19.44,"ea"
"Nitrogen",232,"soil_rawdiffgm2_0.20cm",48.28,"ea"
"Nitrogen",233,"soil_rawdiffgm2_0.20cm",3.32,"ea"
"Nitrogen",234,"soil_rawdiffgm2_0.20cm",59.3,"ea"
"Nitrogen",235,"soil_rawdiffgm2_0.20cm",51.18,"ea"
"Nitrogen",236,"soil_rawdiffgm2_0.20cm",16.67,"ea"
"Nitrogen",237,"soil_rawdiffgm2_0.20cm",-13.82,"ea"
"Nitrogen",239,"soil_rawdiffgm2_0.20cm",43.48,"ea"
"Nitrogen",242,"soil_rawdiffgm2_0.20cm",27.74,"ea"
"Nitrogen",253,"soil_rawdiffgm2_0.20cm",37.72,"ea"
"Nitrogen",257,"soil_rawdiffgm2_0.20cm",45.42,"ea"
"Nitrogen",259,"soil_rawdiffgm2_0.20cm",29.55,"ea"
"Nitrogen",265,"soil_rawdiffgm2_0.20cm",57.88,"ea"
"Nitrogen",266,"soil_rawdiffgm2_0.20cm",-0.83,"ea"
"Nitrogen",267,"soil_rawdiffgm2_0.20cm",-14.28,"ea"
"Nitrogen",268,"soil_rawdiffgm2_0.20cm",-34,"ea"
"Nitrogen",273,"soil_rawdiffgm2_0.20cm",54.19,"ea"
"Nitrogen",278,"soil_rawdiffgm2_0.20cm",10.67,"ea"
"Nitrogen",280,"soil_rawdiffgm2_0.20cm",19.44,"ea"
"Nitrogen",282,"soil_rawdiffgm2_0.20cm",-15.73,"ea"
"Nitrogen",283,"soil_rawdiffgm2_0.20cm",-17.87,"ea"
"Nitrogen",286,"soil_rawdiffgm2_0.20cm",15.59,"ea"
"Nitrogen",287,"soil_rawdiffgm2_0.20cm",6.57,"ea"
"Nitrogen",290,"soil_rawdiffgm2_0.20cm",28.98,"ea"
"Nitrogen",291,"soil_rawdiffgm2_0.20cm",31.19,"ea"
"Nitrogen",292,"soil_rawdiffgm2_0.20cm",12.35,"ea"
"Nitrogen",293,"soil_rawdiffgm2_0.20cm",42.18,"ea"
"Nitrogen",299,"soil_rawdiffgm2_0.20cm",52.48,"ea"
"Nitrogen",300,"soil_rawdiffgm2_0.20cm",57.34,"ea"
"Nitrogen",301,"soil_rawdiffgm2_0.20cm",18.51,"ea"
"Nitrogen",302,"soil_rawdiffgm2_0.20cm",25.52,"ea"
"Nitrogen",303,"soil_rawdiffgm2_0.20cm",30.25,"ea"
"Nitrogen",304,"soil_rawdiffgm2_0.20cm",5.49,"ea"
"Nitrogen",307,"soil_rawdiffgm2_0.20cm",46.94,"ea"
"Nitrogen",308,"soil_rawdiffgm2_0.20cm",2.9,"ea"
"Nitrogen",311,"soil_rawdiffgm2_0.20cm",7.1,"ea"
"Nitrogen",313,"soil_rawdiffgm2_0.20cm",89.5,"ea"
"Nitrogen",318,"soil_rawdiffgm2_0.20cm",-27,"ea"
"Nitrogen",324,"soil_rawdiffgm2_0.20cm",5.8,"ea"
"Nitrogen",325,"soil_rawdiffgm2_0.20cm",41.12,"ea"
"Nitrogen",328,"soil_rawdiffgm2_0.20cm",69.89,"ea"
"Nitrogen",329,"soil_rawdiffgm2_0.20cm",44.83,"ea"
"Nitrogen",330,"soil_rawdiffgm2_0.20cm",-19.88,"ea"
"Nitrogen",331,"soil_rawdiffgm2_0.20cm",49.38,"ea"
"Nitrogen",334,"soil_rawdiffgm2_0.20cm",-27.5,"ea"
"Nitrogen",335,"soil_rawdiffgm2_0.20cm",-32.18,"ea"
"Nitrogen",336,"soil_rawdiffgm2_0.20cm",40.86,"ea"
"Nitrogen",338,"soil_rawdiffgm2_0.20cm",18.25,"ea"
"Nitrogen",339,"soil_rawdiffgm2_0.20cm",44.4,"ea"
"Nitrogen",342,"soil_rawdiffgm2_0.20cm",27.31,"ea"
"Carbon",2,"gm2_1994_0.20cm",1021.2,"ea"
"Carbon",3,"gm2_1994_0.20cm",1299.4,"ea"
"Carbon",5,"gm2_1994_0.20cm",1096.62,"ea"
"Carbon",6,"gm2_1994_0.20cm",1077.44,"ea"
"Carbon",9,"gm2_1994_0.20cm",956.58,"ea"
"Carbon",11,"gm2_1994_0.20cm",1050.8,"ea"
"Carbon",12,"gm2_1994_0.20cm",1328.2,"ea"
"Carbon",14,"gm2_1994_0.20cm",1428.48,"ea"
"Carbon",15,"gm2_1994_0.20cm",1249.76,"ea"
"Carbon",16,"gm2_1994_0.20cm",1494.72,"ea"
"Carbon",20,"gm2_1994_0.20cm",1030.08,"ea"
"Carbon",22,"gm2_1994_0.20cm",971.48,"ea"
"Carbon",24,"gm2_1994_0.20cm",1080.4,"ea"
"Carbon",26,"gm2_1994_0.20cm",1357.2,"ea"
"Carbon",27,"gm2_1994_0.20cm",1740.92,"ea"
"Carbon",28,"gm2_1994_0.20cm",1096.62,"ea"
"Carbon",29,"gm2_1994_0.20cm",1258.52,"ea"
"Carbon",30,"gm2_1994_0.20cm",1196.58,"ea"
"Carbon",31,"gm2_1994_0.20cm",691.58,"ea"
"Carbon",33,"gm2_1994_0.20cm",1090.74,"ea"
"Carbon",34,"gm2_1994_0.20cm",1134.84,"ea"
"Carbon",35,"gm2_1994_0.20cm",1205.96,"ea"
"Carbon",44,"gm2_1994_0.20cm",1258.52,"ea"
"Carbon",45,"gm2_1994_0.20cm",828,"ea"
"Carbon",46,"gm2_1994_0.20cm",1126.02,"ea"
"Carbon",48,"gm2_1994_0.20cm",1021.2,"ea"
"Carbon",50,"gm2_1994_0.20cm",896.98,"ea"
"Carbon",53,"gm2_1994_0.20cm",1033.04,"ea"
"Carbon",56,"gm2_1994_0.20cm",1041.92,"ea"
"Carbon",57,"gm2_1994_0.20cm",1096.62,"ea"
"Carbon",58,"gm2_1994_0.20cm",771,"ea"
"Carbon",62,"gm2_1994_0.20cm",971.48,"ea"
"Carbon",67,"gm2_1994_0.20cm",1024.16,"ea"
"Carbon",68,"gm2_1994_0.20cm",1202.46,"ea"
"Carbon",69,"gm2_1994_0.20cm",997.52,"ea"
"Carbon",70,"gm2_1994_0.20cm",1128.96,"ea"
"Carbon",74,"gm2_1994_0.20cm",1255.6,"ea"
"Carbon",75,"gm2_1994_0.20cm",1167.18,"ea"
"Carbon",81,"gm2_1994_0.20cm",1006.4,"ea"
"Carbon",82,"gm2_1994_0.20cm",1024.16,"ea"
"Carbon",83,"gm2_1994_0.20cm",1460.16,"ea"
"Carbon",87,"gm2_1994_0.20cm",1123.08,"ea"
"Carbon",89,"gm2_1994_0.20cm",1480.32,"ea"
"Carbon",92,"gm2_1994_0.20cm",1578.72,"ea"
"Carbon",93,"gm2_1994_0.20cm",1018.24,"ea"
"Carbon",94,"gm2_1994_0.20cm",1477.44,"ea"
"Carbon",98,"gm2_1994_0.20cm",1604.46,"ea"
"Carbon",104,"gm2_1994_0.20cm",1357.2,"ea"
"Carbon",107,"gm2_1994_0.20cm",795,"ea"
"Carbon",108,"gm2_1994_0.20cm",1241,"ea"
"Carbon",109,"gm2_1994_0.20cm",1036,"ea"
"Carbon",110,"gm2_1994_0.20cm",982.72,"ea"
"Carbon",111,"gm2_1994_0.20cm",1331.1,"ea"
"Carbon",115,"gm2_1994_0.20cm",1143.66,"ea"
"Carbon",117,"gm2_1994_0.20cm",1077.44,"ea"
"Carbon",118,"gm2_1994_0.20cm",1211.8,"ea"
"Carbon",125,"gm2_1994_0.20cm",1428.48,"ea"
"Carbon",129,"gm2_1994_0.20cm",1538.68,"ea"
"Carbon",130,"gm2_1994_0.20cm",2139,"ea"
"Carbon",133,"gm2_1994_0.20cm",873.14,"ea"
"Carbon",135,"gm2_1994_0.20cm",1406.5,"ea"
"Carbon",136,"gm2_1994_0.20cm",1400.7,"ea"
"Carbon",137,"gm2_1994_0.20cm",1386.2,"ea"
"Carbon",138,"gm2_1994_0.20cm",1712.52,"ea"
"Carbon",139,"gm2_1994_0.20cm",1445.76,"ea"
"Carbon",142,"gm2_1994_0.20cm",1308.16,"ea"
"Carbon",146,"gm2_1994_0.20cm",1587.3,"ea"
"Carbon",149,"gm2_1994_0.20cm",1538.68,"ea"
"Carbon",156,"gm2_1994_0.20cm",1232.24,"ea"
"Carbon",157,"gm2_1994_0.20cm",1514.88,"ea"
"Carbon",160,"gm2_1994_0.20cm",1243.92,"ea"
"Carbon",163,"gm2_1994_0.20cm",1762.5,"ea"
"Carbon",164,"gm2_1994_0.20cm",1246.84,"ea"
"Carbon",165,"gm2_1994_0.20cm",1859.2,"ea"
"Carbon",167,"gm2_1994_0.20cm",1077.44,"ea"
"Carbon",168,"gm2_1994_0.20cm",1290.64,"ea"
"Carbon",169,"gm2_1994_0.20cm",1089.28,"ea"
"Carbon",170,"gm2_1994_0.20cm",1087.8,"ea"
"Carbon",171,"gm2_1994_0.20cm",1232.24,"ea"
"Carbon",174,"gm2_1994_0.20cm",1644.36,"ea"
"Carbon",175,"gm2_1994_0.20cm",1258.52,"ea"
"Carbon",176,"gm2_1994_0.20cm",1712.52,"ea"
"Carbon",177,"gm2_1994_0.20cm",1746.6,"ea"
"Carbon",178,"gm2_1994_0.20cm",2669.04,"ea"
"Carbon",185,"gm2_1994_0.20cm",1726.72,"ea"
"Carbon",186,"gm2_1994_0.20cm",2100.36,"ea"
"Carbon",190,"gm2_1994_0.20cm",1864.8,"ea"
"Carbon",193,"gm2_1994_0.20cm",1173.06,"ea"
"Carbon",197,"gm2_1994_0.20cm",1954.4,"ea"
"Carbon",199,"gm2_1994_0.20cm",1593.02,"ea"
"Carbon",201,"gm2_1994_0.20cm",1618.76,"ea"
"Carbon",202,"gm2_1994_0.20cm",2309.28,"ea"
"Carbon",205,"gm2_1994_0.20cm",1641.64,"ea"
"Carbon",206,"gm2_1994_0.20cm",1838.64,"ea"
"Carbon",208,"gm2_1994_0.20cm",1561.56,"ea"
"Carbon",210,"gm2_1994_0.20cm",1486.08,"ea"
"Carbon",211,"gm2_1994_0.20cm",1506.24,"ea"
"Carbon",213,"gm2_1994_0.20cm",1102.5,"ea"
"Carbon",220,"gm2_1994_0.20cm",1093.68,"ea"
"Carbon",223,"gm2_1994_0.20cm",1428.48,"ea"
"Carbon",224,"gm2_1994_0.20cm",1437.12,"ea"
"Carbon",225,"gm2_1994_0.20cm",1618.76,"ea"
"Carbon",227,"gm2_1994_0.20cm",1506.24,"ea"
"Carbon",229,"gm2_1994_0.20cm",1573,"ea"
"Carbon",230,"gm2_1994_0.20cm",1431.36,"ea"
"Carbon",232,"gm2_1994_0.20cm",2331.04,"ea"
"Carbon",233,"gm2_1994_0.20cm",2516.52,"ea"
"Carbon",234,"gm2_1994_0.20cm",1801.98,"ea"
"Carbon",235,"gm2_1994_0.20cm",1765.32,"ea"
"Carbon",236,"gm2_1994_0.20cm",1412.3,"ea"
"Carbon",237,"gm2_1994_0.20cm",1689.8,"ea"
"Carbon",239,"gm2_1994_0.20cm",1650.22,"ea"
"Carbon",242,"gm2_1994_0.20cm",1412.3,"ea"
"Carbon",253,"gm2_1994_0.20cm",1543.68,"ea"
"Carbon",257,"gm2_1994_0.20cm",1849.92,"ea"
"Carbon",259,"gm2_1994_0.20cm",1735.24,"ea"
"Carbon",265,"gm2_1994_0.20cm",1500.48,"ea"
"Carbon",266,"gm2_1994_0.20cm",1721.04,"ea"
"Carbon",267,"gm2_1994_0.20cm",2371.84,"ea"
"Carbon",268,"gm2_1994_0.20cm",2265.76,"ea"
"Carbon",273,"gm2_1994_0.20cm",3089.92,"ea"
"Carbon",278,"gm2_1994_0.20cm",1187.76,"ea"
"Carbon",280,"gm2_1994_0.20cm",1319.5,"ea"
"Carbon",282,"gm2_1994_0.20cm",1547.26,"ea"
"Carbon",283,"gm2_1994_0.20cm",1544.4,"ea"
"Carbon",286,"gm2_1994_0.20cm",1214.72,"ea"
"Carbon",287,"gm2_1994_0.20cm",1232.24,"ea"
"Carbon",290,"gm2_1994_0.20cm",1241,"ea"
"Carbon",291,"gm2_1994_0.20cm",1243.92,"ea"
"Carbon",292,"gm2_1994_0.20cm",1746.6,"ea"
"Carbon",293,"gm2_1994_0.20cm",1509.12,"ea"
"Carbon",299,"gm2_1994_0.20cm",1351.4,"ea"
"Carbon",300,"gm2_1994_0.20cm",1203.04,"ea"
"Carbon",301,"gm2_1994_0.20cm",1319.5,"ea"
"Carbon",302,"gm2_1994_0.20cm",1558.7,"ea"
"Carbon",303,"gm2_1994_0.20cm",1500.48,"ea"
"Carbon",304,"gm2_1994_0.20cm",1746.6,"ea"
"Carbon",307,"gm2_1994_0.20cm",1457.28,"ea"
"Carbon",308,"gm2_1994_0.20cm",1351.4,"ea"
"Carbon",311,"gm2_1994_0.20cm",1746.6,"ea"
"Carbon",313,"gm2_1994_0.20cm",595.84,"ea"
"Carbon",318,"gm2_1994_0.20cm",2411.1,"ea"
"Carbon",324,"gm2_1994_0.20cm",1418.1,"ea"
"Carbon",325,"gm2_1994_0.20cm",1342.7,"ea"
"Carbon",328,"gm2_1994_0.20cm",1190.7,"ea"
"Carbon",329,"gm2_1994_0.20cm",1423.9,"ea"
"Carbon",330,"gm2_1994_0.20cm",1692.64,"ea"
"Carbon",331,"gm2_1994_0.20cm",1638.78,"ea"
"Carbon",334,"gm2_1994_0.20cm",1855.56,"ea"
"Carbon",335,"gm2_1994_0.20cm",1621.62,"ea"
"Carbon",336,"gm2_1994_0.20cm",1468.8,"ea"
"Carbon",338,"gm2_1994_0.20cm",1290.64,"ea"
"Carbon",339,"gm2_1994_0.20cm",1374.6,"ea"
"Carbon",342,"gm2_1994_0.20cm",1400.7,"ea"
"Carbon",2,"gm2_2017_0.20cm",1116.66,"ea"
"Carbon",3,"gm2_2017_0.20cm",852.64,"ea"
"Carbon",5,"gm2_2017_0.20cm",1422.16,"ea"
"Carbon",6,"gm2_2017_0.20cm",1288.73,"ea"
"Carbon",9,"gm2_2017_0.20cm",1588.67,"ea"
"Carbon",11,"gm2_2017_0.20cm",1117.68,"ea"
"Carbon",12,"gm2_2017_0.20cm",2069.52,"ea"
"Carbon",14,"gm2_2017_0.20cm",1116,"ea"
"Carbon",15,"gm2_2017_0.20cm",1500.35,"ea"
"Carbon",16,"gm2_2017_0.20cm",956.16,"ea"
"Carbon",20,"gm2_2017_0.20cm",1015.9,"ea"
"Carbon",22,"gm2_2017_0.20cm",1021.3,"ea"
"Carbon",24,"gm2_2017_0.20cm",1294.73,"ea"
"Carbon",26,"gm2_2017_0.20cm",1988.45,"ea"
"Carbon",27,"gm2_2017_0.20cm",1915.99,"ea"
"Carbon",28,"gm2_2017_0.20cm",1588.47,"ea"
"Carbon",29,"gm2_2017_0.20cm",1382.89,"ea"
"Carbon",30,"gm2_2017_0.20cm",2015.86,"ea"
"Carbon",31,"gm2_2017_0.20cm",1099.41,"ea"
"Carbon",33,"gm2_2017_0.20cm",1469.62,"ea"
"Carbon",34,"gm2_2017_0.20cm",2047.95,"ea"
"Carbon",35,"gm2_2017_0.20cm",2108.24,"ea"
"Carbon",44,"gm2_2017_0.20cm",1706.74,"ea"
"Carbon",45,"gm2_2017_0.20cm",1357.35,"ea"
"Carbon",46,"gm2_2017_0.20cm",1720.25,"ea"
"Carbon",48,"gm2_2017_0.20cm",1521.44,"ea"
"Carbon",50,"gm2_2017_0.20cm",1159.92,"ea"
"Carbon",53,"gm2_2017_0.20cm",1504.5,"ea"
"Carbon",56,"gm2_2017_0.20cm",1787.06,"ea"
"Carbon",57,"gm2_2017_0.20cm",1483.79,"ea"
"Carbon",58,"gm2_2017_0.20cm",1266.21,"ea"
"Carbon",62,"gm2_2017_0.20cm",1310.99,"ea"
"Carbon",67,"gm2_2017_0.20cm",1916.51,"ea"
"Carbon",68,"gm2_2017_0.20cm",2068.44,"ea"
"Carbon",69,"gm2_2017_0.20cm",1118.88,"ea"
"Carbon",70,"gm2_2017_0.20cm",2095.3,"ea"
"Carbon",74,"gm2_2017_0.20cm",2101.81,"ea"
"Carbon",75,"gm2_2017_0.20cm",1287.52,"ea"
"Carbon",81,"gm2_2017_0.20cm",1726.48,"ea"
"Carbon",82,"gm2_2017_0.20cm",1736.25,"ea"
"Carbon",83,"gm2_2017_0.20cm",1660.32,"ea"
"Carbon",87,"gm2_2017_0.20cm",1608.78,"ea"
"Carbon",89,"gm2_2017_0.20cm",2201.58,"ea"
"Carbon",92,"gm2_2017_0.20cm",2169.74,"ea"
"Carbon",93,"gm2_2017_0.20cm",2059.52,"ea"
"Carbon",94,"gm2_2017_0.20cm",1414.04,"ea"
"Carbon",98,"gm2_2017_0.20cm",1811.09,"ea"
"Carbon",104,"gm2_2017_0.20cm",1904.52,"ea"
"Carbon",107,"gm2_2017_0.20cm",1501.68,"ea"
"Carbon",108,"gm2_2017_0.20cm",1854.35,"ea"
"Carbon",109,"gm2_2017_0.20cm",1269.1,"ea"
"Carbon",110,"gm2_2017_0.20cm",1871.19,"ea"
"Carbon",111,"gm2_2017_0.20cm",1831.08,"ea"
"Carbon",115,"gm2_2017_0.20cm",1394.64,"ea"
"Carbon",117,"gm2_2017_0.20cm",1458.9,"ea"
"Carbon",118,"gm2_2017_0.20cm",1652.72,"ea"
"Carbon",125,"gm2_2017_0.20cm",1641.6,"ea"
"Carbon",129,"gm2_2017_0.20cm",1475.76,"ea"
"Carbon",130,"gm2_2017_0.20cm",1927.86,"ea"
"Carbon",133,"gm2_2017_0.20cm",1186.02,"ea"
"Carbon",135,"gm2_2017_0.20cm",1354.3,"ea"
"Carbon",136,"gm2_2017_0.20cm",1893.19,"ea"
"Carbon",137,"gm2_2017_0.20cm",1870.85,"ea"
"Carbon",138,"gm2_2017_0.20cm",2264.06,"ea"
"Carbon",139,"gm2_2017_0.20cm",2161.35,"ea"
"Carbon",142,"gm2_2017_0.20cm",1341.01,"ea"
"Carbon",146,"gm2_2017_0.20cm",2664.8,"ea"
"Carbon",149,"gm2_2017_0.20cm",2076.18,"ea"
"Carbon",156,"gm2_2017_0.20cm",1948.78,"ea"
"Carbon",157,"gm2_2017_0.20cm",1593.42,"ea"
"Carbon",160,"gm2_2017_0.20cm",1719.88,"ea"
"Carbon",163,"gm2_2017_0.20cm",1548.18,"ea"
"Carbon",164,"gm2_2017_0.20cm",1963.7,"ea"
"Carbon",165,"gm2_2017_0.20cm",1972.68,"ea"
"Carbon",167,"gm2_2017_0.20cm",1351.62,"ea"
"Carbon",168,"gm2_2017_0.20cm",1572.48,"ea"
"Carbon",169,"gm2_2017_0.20cm",1799.17,"ea"
"Carbon",170,"gm2_2017_0.20cm",1543.02,"ea"
"Carbon",171,"gm2_2017_0.20cm",1748.33,"ea"
"Carbon",174,"gm2_2017_0.20cm",2034,"ea"
"Carbon",175,"gm2_2017_0.20cm",2051.22,"ea"
"Carbon",176,"gm2_2017_0.20cm",1472.54,"ea"
"Carbon",177,"gm2_2017_0.20cm",2151.54,"ea"
"Carbon",178,"gm2_2017_0.20cm",2571.74,"ea"
"Carbon",185,"gm2_2017_0.20cm",1735.95,"ea"
"Carbon",186,"gm2_2017_0.20cm",2039.64,"ea"
"Carbon",190,"gm2_2017_0.20cm",1718.5,"ea"
"Carbon",193,"gm2_2017_0.20cm",2911.04,"ea"
"Carbon",197,"gm2_2017_0.20cm",2041.2,"ea"
"Carbon",199,"gm2_2017_0.20cm",2226.19,"ea"
"Carbon",201,"gm2_2017_0.20cm",2278.07,"ea"
"Carbon",202,"gm2_2017_0.20cm",3392.12,"ea"
"Carbon",205,"gm2_2017_0.20cm",1561.56,"ea"
"Carbon",206,"gm2_2017_0.20cm",2025.23,"ea"
"Carbon",208,"gm2_2017_0.20cm",2035.08,"ea"
