"Plot","NumSp","Depth","Year","nut","val","unit"
259,2,"0.20cm","1994","Nitrogen",550,"mgX.kgSoil"
259,2,"0.20cm","1994","Carbon",6110,"mgX.kgSoil"
259,2,"0.20cm","2017","Phosphorus",26,"mgX.kgSoil"
259,2,"0.20cm","2017","Calcium",398.63,"mgX.kgSoil"
259,2,"0.20cm","2017","Potassium",55.6,"mgX.kgSoil"
259,2,"0.20cm","2017","Magnesium",55.82,"mgX.kgSoil"
259,2,"0.20cm","2017","CEC",2.62,"meq.100gSoil"
259,2,"0.20cm","2017","pH",5.5,"log.H"
259,2,"0.20cm","2017","Nitrogen",662.5,"mgX.kgSoil"
259,2,"0.20cm","2017","Carbon",8095,"mgX.kgSoil"
259,2,"20.40cm","2017","Phosphorus",18,"mgX.kgSoil"
259,2,"20.40cm","2017","Calcium",370.67,"mgX.kgSoil"
259,2,"20.40cm","2017","Potassium",20.7,"mgX.kgSoil"
259,2,"20.40cm","2017","Magnesium",27.02,"mgX.kgSoil"
259,2,"20.40cm","2017","CEC",2.16,"meq.100gSoil"
259,2,"20.40cm","2017","pH",5.6,"log.H"
259,2,"20.40cm","2017","Nitrogen",422.5,"mgX.kgSoil"
259,2,"20.40cm","2017","Carbon",4847.5,"mgX.kgSoil"
265,1,"0.20cm","1994","Phosphorus",31,"mgX.kgSoil"
265,1,"0.20cm","1994","Calcium",453.85,"mgX.kgSoil"
265,1,"0.20cm","1994","Potassium",33.55,"mgX.kgSoil"
265,1,"0.20cm","1994","Magnesium",76.8,"mgX.kgSoil"
265,1,"0.20cm","1994","CEC",3.01,"meq.100gSoil"
265,1,"0.20cm","1994","Organic.Matter",13000,"mgX.kgSoil"
265,1,"0.20cm","1994","pH",5.5,"log.H"
265,1,"0.20cm","1994","Nitrogen",500,"mgX.kgSoil"
265,1,"0.20cm","1994","Carbon",5210,"mgX.kgSoil"
265,1,"0.20cm","2017","Phosphorus",25,"mgX.kgSoil"
265,1,"0.20cm","2017","Calcium",568.07,"mgX.kgSoil"
265,1,"0.20cm","2017","Potassium",31.39,"mgX.kgSoil"
265,1,"0.20cm","2017","Magnesium",98.27,"mgX.kgSoil"
265,1,"0.20cm","2017","CEC",3.75,"meq.100gSoil"
265,1,"0.20cm","2017","pH",6.1,"log.H"
265,1,"0.20cm","2017","Nitrogen",710,"mgX.kgSoil"
265,1,"0.20cm","2017","Carbon",8060,"mgX.kgSoil"
265,1,"20.40cm","2017","Phosphorus",15,"mgX.kgSoil"
265,1,"20.40cm","2017","Calcium",368.53,"mgX.kgSoil"
265,1,"20.40cm","2017","Potassium",23.68,"mgX.kgSoil"
265,1,"20.40cm","2017","Magnesium",68.23,"mgX.kgSoil"
265,1,"20.40cm","2017","CEC",2.49,"meq.100gSoil"
265,1,"20.40cm","2017","pH",5.4,"log.H"
265,1,"20.40cm","2017","Nitrogen",547.5,"mgX.kgSoil"
265,1,"20.40cm","2017","Carbon",5700,"mgX.kgSoil"
266,8,"0.20cm","1994","Phosphorus",29,"mgX.kgSoil"
266,8,"0.20cm","1994","Calcium",327.35,"mgX.kgSoil"
266,8,"0.20cm","1994","Potassium",29.06,"mgX.kgSoil"
266,8,"0.20cm","1994","Magnesium",59.19,"mgX.kgSoil"
266,8,"0.20cm","1994","CEC",2.23,"meq.100gSoil"
266,8,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
266,8,"0.20cm","1994","pH",5.3,"log.H"
266,8,"0.20cm","1994","Nitrogen",570,"mgX.kgSoil"
266,8,"0.20cm","1994","Carbon",6060,"mgX.kgSoil"
266,8,"0.20cm","2017","Phosphorus",20,"mgX.kgSoil"
266,8,"0.20cm","2017","Calcium",470.19,"mgX.kgSoil"
266,8,"0.20cm","2017","Potassium",42.94,"mgX.kgSoil"
266,8,"0.20cm","2017","Magnesium",78.25,"mgX.kgSoil"
266,8,"0.20cm","2017","CEC",3.12,"meq.100gSoil"
266,8,"0.20cm","2017","pH",6,"log.H"
266,8,"0.20cm","2017","Nitrogen",577.5,"mgX.kgSoil"
266,8,"0.20cm","2017","Carbon",6587.5,"mgX.kgSoil"
266,8,"20.40cm","2017","Phosphorus",11,"mgX.kgSoil"
266,8,"20.40cm","2017","Calcium",300.26,"mgX.kgSoil"
266,8,"20.40cm","2017","Potassium",20.85,"mgX.kgSoil"
266,8,"20.40cm","2017","Magnesium",68.05,"mgX.kgSoil"
266,8,"20.40cm","2017","CEC",2.14,"meq.100gSoil"
266,8,"20.40cm","2017","pH",5.6,"log.H"
266,8,"20.40cm","2017","Nitrogen",392.5,"mgX.kgSoil"
266,8,"20.40cm","2017","Carbon",3957.5,"mgX.kgSoil"
267,1,"0.20cm","1994","Phosphorus",34,"mgX.kgSoil"
267,1,"0.20cm","1994","Calcium",436,"mgX.kgSoil"
267,1,"0.20cm","1994","Potassium",40.57,"mgX.kgSoil"
267,1,"0.20cm","1994","Magnesium",75.26,"mgX.kgSoil"
267,1,"0.20cm","1994","CEC",2.95,"meq.100gSoil"
267,1,"0.20cm","1994","Organic.Matter",16000,"mgX.kgSoil"
267,1,"0.20cm","1994","pH",5.2,"log.H"
267,1,"0.20cm","1994","Nitrogen",770,"mgX.kgSoil"
267,1,"0.20cm","1994","Carbon",8720,"mgX.kgSoil"
267,1,"0.20cm","2017","Phosphorus",29,"mgX.kgSoil"
267,1,"0.20cm","2017","Calcium",481.25,"mgX.kgSoil"
267,1,"0.20cm","2017","Potassium",24.08,"mgX.kgSoil"
267,1,"0.20cm","2017","Magnesium",80.61,"mgX.kgSoil"
267,1,"0.20cm","2017","CEC",3.16,"meq.100gSoil"
267,1,"0.20cm","2017","pH",5.7,"log.H"
267,1,"0.20cm","2017","Nitrogen",717.5,"mgX.kgSoil"
267,1,"0.20cm","2017","Carbon",7985,"mgX.kgSoil"
267,1,"20.40cm","2017","Phosphorus",21,"mgX.kgSoil"
267,1,"20.40cm","2017","Calcium",466.54,"mgX.kgSoil"
267,1,"20.40cm","2017","Potassium",15.31,"mgX.kgSoil"
267,1,"20.40cm","2017","Magnesium",68.32,"mgX.kgSoil"
267,1,"20.40cm","2017","CEC",2.97,"meq.100gSoil"
267,1,"20.40cm","2017","pH",5.3,"log.H"
267,1,"20.40cm","2017","Nitrogen",535,"mgX.kgSoil"
267,1,"20.40cm","2017","Carbon",5815,"mgX.kgSoil"
268,1,"0.20cm","1994","Phosphorus",63,"mgX.kgSoil"
268,1,"0.20cm","1994","Calcium",537.32,"mgX.kgSoil"
268,1,"0.20cm","1994","Potassium",46.35,"mgX.kgSoil"
268,1,"0.20cm","1994","Magnesium",88.28,"mgX.kgSoil"
268,1,"0.20cm","1994","CEC",3.56,"meq.100gSoil"
268,1,"0.20cm","1994","Organic.Matter",14000,"mgX.kgSoil"
268,1,"0.20cm","1994","pH",5.5,"log.H"
268,1,"0.20cm","1994","Nitrogen",730,"mgX.kgSoil"
268,1,"0.20cm","1994","Carbon",8330,"mgX.kgSoil"
268,1,"0.20cm","2017","Phosphorus",39,"mgX.kgSoil"
268,1,"0.20cm","2017","Calcium",580.9,"mgX.kgSoil"
268,1,"0.20cm","2017","Potassium",28.91,"mgX.kgSoil"
268,1,"0.20cm","2017","Magnesium",94.52,"mgX.kgSoil"
268,1,"0.20cm","2017","CEC",3.77,"meq.100gSoil"
268,1,"0.20cm","2017","pH",6.1,"log.H"
268,1,"0.20cm","2017","Nitrogen",605,"mgX.kgSoil"
268,1,"0.20cm","2017","Carbon",7290,"mgX.kgSoil"
268,1,"20.40cm","2017","Phosphorus",41,"mgX.kgSoil"
268,1,"20.40cm","2017","Calcium",551.74,"mgX.kgSoil"
268,1,"20.40cm","2017","Potassium",19.89,"mgX.kgSoil"
268,1,"20.40cm","2017","Magnesium",90.64,"mgX.kgSoil"
268,1,"20.40cm","2017","CEC",3.58,"meq.100gSoil"
268,1,"20.40cm","2017","pH",6.2,"log.H"
268,1,"20.40cm","2017","Nitrogen",410,"mgX.kgSoil"
268,1,"20.40cm","2017","Carbon",4465,"mgX.kgSoil"
273,16,"0.20cm","1994","Phosphorus",60,"mgX.kgSoil"
273,16,"0.20cm","1994","Calcium",629.59,"mgX.kgSoil"
273,16,"0.20cm","1994","Potassium",46.12,"mgX.kgSoil"
273,16,"0.20cm","1994","Magnesium",45.87,"mgX.kgSoil"
273,16,"0.20cm","1994","CEC",3.69,"meq.100gSoil"
273,16,"0.20cm","1994","Organic.Matter",20000,"mgX.kgSoil"
273,16,"0.20cm","1994","pH",5,"log.H"
273,16,"0.20cm","1994","Nitrogen",1010,"mgX.kgSoil"
273,16,"0.20cm","1994","Carbon",12070,"mgX.kgSoil"
273,16,"0.20cm","2017","Phosphorus",57,"mgX.kgSoil"
273,16,"0.20cm","2017","Calcium",999.15,"mgX.kgSoil"
273,16,"0.20cm","2017","Potassium",98.26,"mgX.kgSoil"
273,16,"0.20cm","2017","Magnesium",124.85,"mgX.kgSoil"
273,16,"0.20cm","2017","CEC",6.3,"meq.100gSoil"
273,16,"0.20cm","2017","pH",5.7,"log.H"
273,16,"0.20cm","2017","Nitrogen",1262.5,"mgX.kgSoil"
273,16,"0.20cm","2017","Carbon",16390,"mgX.kgSoil"
273,16,"20.40cm","2017","Phosphorus",56,"mgX.kgSoil"
273,16,"20.40cm","2017","Calcium",772.22,"mgX.kgSoil"
273,16,"20.40cm","2017","Potassium",39.27,"mgX.kgSoil"
273,16,"20.40cm","2017","Magnesium",43.22,"mgX.kgSoil"
273,16,"20.40cm","2017","CEC",4.35,"meq.100gSoil"
273,16,"20.40cm","2017","pH",5.3,"log.H"
273,16,"20.40cm","2017","Nitrogen",787.5,"mgX.kgSoil"
273,16,"20.40cm","2017","Carbon",9922.5,"mgX.kgSoil"
278,2,"0.20cm","1994","Phosphorus",38,"mgX.kgSoil"
278,2,"0.20cm","1994","Calcium",436.5,"mgX.kgSoil"
278,2,"0.20cm","1994","Potassium",26.59,"mgX.kgSoil"
278,2,"0.20cm","1994","Magnesium",98.77,"mgX.kgSoil"
278,2,"0.20cm","1994","CEC",3.1,"meq.100gSoil"
278,2,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
278,2,"0.20cm","1994","pH",6,"log.H"
278,2,"0.20cm","1994","Nitrogen",370,"mgX.kgSoil"
278,2,"0.20cm","1994","Carbon",4040,"mgX.kgSoil"
278,2,"0.20cm","2017","Phosphorus",27,"mgX.kgSoil"
278,2,"0.20cm","2017","Calcium",447.14,"mgX.kgSoil"
278,2,"0.20cm","2017","Potassium",21.08,"mgX.kgSoil"
278,2,"0.20cm","2017","Magnesium",77.52,"mgX.kgSoil"
278,2,"0.20cm","2017","CEC",2.94,"meq.100gSoil"
278,2,"0.20cm","2017","pH",6,"log.H"
278,2,"0.20cm","2017","Nitrogen",407.5,"mgX.kgSoil"
278,2,"0.20cm","2017","Carbon",4680,"mgX.kgSoil"
278,2,"20.40cm","2017","Phosphorus",31,"mgX.kgSoil"
278,2,"20.40cm","2017","Calcium",357.05,"mgX.kgSoil"
278,2,"20.40cm","2017","Potassium",15.45,"mgX.kgSoil"
278,2,"20.40cm","2017","Magnesium",76.54,"mgX.kgSoil"
278,2,"20.40cm","2017","CEC",2.47,"meq.100gSoil"
278,2,"20.40cm","2017","pH",6,"log.H"
278,2,"20.40cm","2017","Nitrogen",317.5,"mgX.kgSoil"
278,2,"20.40cm","2017","Carbon",3297.5,"mgX.kgSoil"
280,1,"0.20cm","1994","Phosphorus",56,"mgX.kgSoil"
280,1,"0.20cm","1994","Calcium",388.31,"mgX.kgSoil"
280,1,"0.20cm","1994","Potassium",30.38,"mgX.kgSoil"
280,1,"0.20cm","1994","Magnesium",96.76,"mgX.kgSoil"
280,1,"0.20cm","1994","CEC",2.85,"meq.100gSoil"
280,1,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
280,1,"0.20cm","1994","pH",5.8,"log.H"
280,1,"0.20cm","1994","Nitrogen",410,"mgX.kgSoil"
280,1,"0.20cm","1994","Carbon",4550,"mgX.kgSoil"
280,1,"0.20cm","2017","Phosphorus",40,"mgX.kgSoil"
280,1,"0.20cm","2017","Calcium",419.39,"mgX.kgSoil"
280,1,"0.20cm","2017","Potassium",27.1,"mgX.kgSoil"
280,1,"0.20cm","2017","Magnesium",70.31,"mgX.kgSoil"
280,1,"0.20cm","2017","CEC",2.76,"meq.100gSoil"
280,1,"0.20cm","2017","pH",5.9,"log.H"
280,1,"0.20cm","2017","Nitrogen",480,"mgX.kgSoil"
280,1,"0.20cm","2017","Carbon",5935,"mgX.kgSoil"
280,1,"20.40cm","2017","Phosphorus",65,"mgX.kgSoil"
280,1,"20.40cm","2017","Calcium",422.48,"mgX.kgSoil"
280,1,"20.40cm","2017","Potassium",24.94,"mgX.kgSoil"
280,1,"20.40cm","2017","Magnesium",85.05,"mgX.kgSoil"
280,1,"20.40cm","2017","CEC",2.9,"meq.100gSoil"
280,1,"20.40cm","2017","pH",6.2,"log.H"
280,1,"20.40cm","2017","Nitrogen",337.5,"mgX.kgSoil"
280,1,"20.40cm","2017","Carbon",3675,"mgX.kgSoil"
282,1,"0.20cm","1994","Phosphorus",68,"mgX.kgSoil"
282,1,"0.20cm","1994","Calcium",420.81,"mgX.kgSoil"
282,1,"0.20cm","1994","Potassium",27.74,"mgX.kgSoil"
282,1,"0.20cm","1994","Magnesium",58.27,"mgX.kgSoil"
282,1,"0.20cm","1994","CEC",2.69,"meq.100gSoil"
282,1,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
282,1,"0.20cm","1994","pH",5.8,"log.H"
282,1,"0.20cm","1994","Nitrogen",500,"mgX.kgSoil"
282,1,"0.20cm","1994","Carbon",5410,"mgX.kgSoil"
282,1,"0.20cm","2017","Phosphorus",50,"mgX.kgSoil"
282,1,"0.20cm","2017","Calcium",383.49,"mgX.kgSoil"
282,1,"0.20cm","2017","Potassium",22.92,"mgX.kgSoil"
282,1,"0.20cm","2017","Magnesium",52.34,"mgX.kgSoil"
282,1,"0.20cm","2017","CEC",2.42,"meq.100gSoil"
282,1,"0.20cm","2017","pH",6,"log.H"
282,1,"0.20cm","2017","Nitrogen",445,"mgX.kgSoil"
282,1,"0.20cm","2017","Carbon",5015,"mgX.kgSoil"
282,1,"20.40cm","2017","Phosphorus",60,"mgX.kgSoil"
282,1,"20.40cm","2017","Calcium",348.61,"mgX.kgSoil"
282,1,"20.40cm","2017","Potassium",17.27,"mgX.kgSoil"
282,1,"20.40cm","2017","Magnesium",57.71,"mgX.kgSoil"
282,1,"20.40cm","2017","CEC",2.29,"meq.100gSoil"
282,1,"20.40cm","2017","pH",5.9,"log.H"
282,1,"20.40cm","2017","Nitrogen",330,"mgX.kgSoil"
282,1,"20.40cm","2017","Carbon",3567.5,"mgX.kgSoil"
283,8,"0.20cm","1994","Phosphorus",54,"mgX.kgSoil"
283,8,"0.20cm","1994","Calcium",403.61,"mgX.kgSoil"
283,8,"0.20cm","1994","Potassium",24.39,"mgX.kgSoil"
283,8,"0.20cm","1994","Magnesium",67.59,"mgX.kgSoil"
283,8,"0.20cm","1994","CEC",2.67,"meq.100gSoil"
283,8,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
283,8,"0.20cm","1994","pH",5.7,"log.H"
283,8,"0.20cm","1994","Nitrogen",510,"mgX.kgSoil"
283,8,"0.20cm","1994","Carbon",5400,"mgX.kgSoil"
283,8,"0.20cm","2017","Phosphorus",48,"mgX.kgSoil"
283,8,"0.20cm","2017","Calcium",389.95,"mgX.kgSoil"
283,8,"0.20cm","2017","Potassium",24.67,"mgX.kgSoil"
283,8,"0.20cm","2017","Magnesium",61.3,"mgX.kgSoil"
283,8,"0.20cm","2017","CEC",2.54,"meq.100gSoil"
283,8,"0.20cm","2017","pH",6,"log.H"
283,8,"0.20cm","2017","Nitrogen",447.5,"mgX.kgSoil"
283,8,"0.20cm","2017","Carbon",5252.5,"mgX.kgSoil"
283,8,"20.40cm","2017","Phosphorus",56,"mgX.kgSoil"
283,8,"20.40cm","2017","Calcium",308.19,"mgX.kgSoil"
283,8,"20.40cm","2017","Potassium",16.83,"mgX.kgSoil"
283,8,"20.40cm","2017","Magnesium",69.78,"mgX.kgSoil"
283,8,"20.40cm","2017","CEC",2.19,"meq.100gSoil"
283,8,"20.40cm","2017","pH",6,"log.H"
283,8,"20.40cm","2017","Nitrogen",327.5,"mgX.kgSoil"
283,8,"20.40cm","2017","Carbon",3190,"mgX.kgSoil"
286,4,"0.20cm","1994","Phosphorus",69,"mgX.kgSoil"
286,4,"0.20cm","1994","Calcium",374.39,"mgX.kgSoil"
286,4,"0.20cm","1994","Potassium",23.26,"mgX.kgSoil"
286,4,"0.20cm","1994","Magnesium",69.86,"mgX.kgSoil"
286,4,"0.20cm","1994","CEC",2.53,"meq.100gSoil"
286,4,"0.20cm","1994","Organic.Matter",8000,"mgX.kgSoil"
286,4,"0.20cm","1994","pH",5.8,"log.H"
286,4,"0.20cm","1994","Nitrogen",400,"mgX.kgSoil"
286,4,"0.20cm","1994","Carbon",4160,"mgX.kgSoil"
286,4,"0.20cm","2017","Phosphorus",51,"mgX.kgSoil"
286,4,"0.20cm","2017","Calcium",405.56,"mgX.kgSoil"
286,4,"0.20cm","2017","Potassium",30.71,"mgX.kgSoil"
286,4,"0.20cm","2017","Magnesium",68.94,"mgX.kgSoil"
286,4,"0.20cm","2017","CEC",2.69,"meq.100gSoil"
286,4,"0.20cm","2017","pH",5.9,"log.H"
286,4,"0.20cm","2017","Nitrogen",457.5,"mgX.kgSoil"
286,4,"0.20cm","2017","Carbon",5340,"mgX.kgSoil"
286,4,"20.40cm","2017","Phosphorus",51,"mgX.kgSoil"
286,4,"20.40cm","2017","Calcium",303.55,"mgX.kgSoil"
286,4,"20.40cm","2017","Potassium",20.54,"mgX.kgSoil"
286,4,"20.40cm","2017","Magnesium",64.41,"mgX.kgSoil"
286,4,"20.40cm","2017","CEC",2.13,"meq.100gSoil"
286,4,"20.40cm","2017","pH",5.9,"log.H"
286,4,"20.40cm","2017","Nitrogen",357.5,"mgX.kgSoil"
286,4,"20.40cm","2017","Carbon",3752.5,"mgX.kgSoil"
287,4,"0.20cm","1994","Phosphorus",61,"mgX.kgSoil"
287,4,"0.20cm","1994","Calcium",321.35,"mgX.kgSoil"
287,4,"0.20cm","1994","Potassium",21.01,"mgX.kgSoil"
287,4,"0.20cm","1994","Magnesium",59.27,"mgX.kgSoil"
287,4,"0.20cm","1994","CEC",2.18,"meq.100gSoil"
287,4,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
287,4,"0.20cm","1994","pH",5.6,"log.H"
287,4,"0.20cm","1994","Nitrogen",410,"mgX.kgSoil"
287,4,"0.20cm","1994","Carbon",4220,"mgX.kgSoil"
287,4,"0.20cm","2017","Phosphorus",39,"mgX.kgSoil"
287,4,"0.20cm","2017","Calcium",352.55,"mgX.kgSoil"
287,4,"0.20cm","2017","Potassium",24.59,"mgX.kgSoil"
287,4,"0.20cm","2017","Magnesium",61.24,"mgX.kgSoil"
287,4,"0.20cm","2017","CEC",2.35,"meq.100gSoil"
287,4,"0.20cm","2017","pH",6.1,"log.H"
287,4,"0.20cm","2017","Nitrogen",432.5,"mgX.kgSoil"
287,4,"0.20cm","2017","Carbon",5057.5,"mgX.kgSoil"
287,4,"20.40cm","2017","Phosphorus",51,"mgX.kgSoil"
287,4,"20.40cm","2017","Calcium",253.17,"mgX.kgSoil"
287,4,"20.40cm","2017","Potassium",14.54,"mgX.kgSoil"
287,4,"20.40cm","2017","Magnesium",64.27,"mgX.kgSoil"
287,4,"20.40cm","2017","CEC",1.86,"meq.100gSoil"
287,4,"20.40cm","2017","pH",5.7,"log.H"
287,4,"20.40cm","2017","Nitrogen",290,"mgX.kgSoil"
287,4,"20.40cm","2017","Carbon",2992.5,"mgX.kgSoil"
290,1,"0.20cm","1994","Phosphorus",61,"mgX.kgSoil"
290,1,"0.20cm","1994","Calcium",310.06,"mgX.kgSoil"
290,1,"0.20cm","1994","Potassium",30.16,"mgX.kgSoil"
290,1,"0.20cm","1994","Magnesium",45.5,"mgX.kgSoil"
290,1,"0.20cm","1994","CEC",2.04,"meq.100gSoil"
290,1,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
290,1,"0.20cm","1994","pH",5.5,"log.H"
290,1,"0.20cm","1994","Nitrogen",400,"mgX.kgSoil"
290,1,"0.20cm","1994","Carbon",4250,"mgX.kgSoil"
290,1,"0.20cm","2017","Phosphorus",46,"mgX.kgSoil"
290,1,"0.20cm","2017","Calcium",354.19,"mgX.kgSoil"
290,1,"0.20cm","2017","Potassium",26.29,"mgX.kgSoil"
290,1,"0.20cm","2017","Magnesium",64.89,"mgX.kgSoil"
290,1,"0.20cm","2017","CEC",2.39,"meq.100gSoil"
290,1,"0.20cm","2017","pH",6,"log.H"
290,1,"0.20cm","2017","Nitrogen",507.5,"mgX.kgSoil"
290,1,"0.20cm","2017","Carbon",5750,"mgX.kgSoil"
290,1,"20.40cm","2017","Phosphorus",51,"mgX.kgSoil"
290,1,"20.40cm","2017","Calcium",253.3,"mgX.kgSoil"
290,1,"20.40cm","2017","Potassium",11.88,"mgX.kgSoil"
290,1,"20.40cm","2017","Magnesium",51.12,"mgX.kgSoil"
290,1,"20.40cm","2017","CEC",1.75,"meq.100gSoil"
290,1,"20.40cm","2017","pH",5.6,"log.H"
290,1,"20.40cm","2017","Nitrogen",335,"mgX.kgSoil"
290,1,"20.40cm","2017","Carbon",3885,"mgX.kgSoil"
291,1,"0.20cm","1994","Phosphorus",66,"mgX.kgSoil"
291,1,"0.20cm","1994","Calcium",293.86,"mgX.kgSoil"
291,1,"0.20cm","1994","Potassium",35.59,"mgX.kgSoil"
291,1,"0.20cm","1994","Magnesium",57.38,"mgX.kgSoil"
291,1,"0.20cm","1994","CEC",2.06,"meq.100gSoil"
291,1,"0.20cm","1994","Organic.Matter",9000,"mgX.kgSoil"
291,1,"0.20cm","1994","pH",5.6,"log.H"
291,1,"0.20cm","1994","Nitrogen",390,"mgX.kgSoil"
291,1,"0.20cm","1994","Carbon",4260,"mgX.kgSoil"
291,1,"0.20cm","2017","Phosphorus",43,"mgX.kgSoil"
291,1,"0.20cm","2017","Calcium",321.21,"mgX.kgSoil"
291,1,"0.20cm","2017","Potassium",16.88,"mgX.kgSoil"
291,1,"0.20cm","2017","Magnesium",52.35,"mgX.kgSoil"
291,1,"0.20cm","2017","CEC",2.1,"meq.100gSoil"
291,1,"0.20cm","2017","pH",5.9,"log.H"
291,1,"0.20cm","2017","Nitrogen",500,"mgX.kgSoil"
291,1,"0.20cm","2017","Carbon",5587.5,"mgX.kgSoil"
291,1,"20.40cm","2017","Phosphorus",47,"mgX.kgSoil"
291,1,"20.40cm","2017","Calcium",230.22,"mgX.kgSoil"
291,1,"20.40cm","2017","Potassium",14.21,"mgX.kgSoil"
291,1,"20.40cm","2017","Magnesium",53.74,"mgX.kgSoil"
291,1,"20.40cm","2017","CEC",1.66,"meq.100gSoil"
291,1,"20.40cm","2017","pH",5.5,"log.H"
291,1,"20.40cm","2017","Nitrogen",345,"mgX.kgSoil"
291,1,"20.40cm","2017","Carbon",3620,"mgX.kgSoil"
292,8,"0.20cm","1994","Phosphorus",63,"mgX.kgSoil"
292,8,"0.20cm","1994","Calcium",394.95,"mgX.kgSoil"
292,8,"0.20cm","1994","Potassium",34.43,"mgX.kgSoil"
292,8,"0.20cm","1994","Magnesium",67.92,"mgX.kgSoil"
292,8,"0.20cm","1994","CEC",2.65,"meq.100gSoil"
292,8,"0.20cm","1994","Organic.Matter",12000,"mgX.kgSoil"
292,8,"0.20cm","1994","pH",5.5,"log.H"
292,8,"0.20cm","1994","Nitrogen",550,"mgX.kgSoil"
292,8,"0.20cm","1994","Carbon",6150,"mgX.kgSoil"
292,8,"0.20cm","2017","Phosphorus",39,"mgX.kgSoil"
292,8,"0.20cm","2017","Calcium",611.27,"mgX.kgSoil"
292,8,"0.20cm","2017","Potassium",54.42,"mgX.kgSoil"
292,8,"0.20cm","2017","Magnesium",104.51,"mgX.kgSoil"
292,8,"0.20cm","2017","CEC",4.07,"meq.100gSoil"
292,8,"0.20cm","2017","pH",6.5,"log.H"
292,8,"0.20cm","2017","Nitrogen",597.5,"mgX.kgSoil"
292,8,"0.20cm","2017","Carbon",7147.5,"mgX.kgSoil"
292,8,"20.40cm","2017","Phosphorus",37,"mgX.kgSoil"
292,8,"20.40cm","2017","Calcium",335.1,"mgX.kgSoil"
292,8,"20.40cm","2017","Potassium",32.48,"mgX.kgSoil"
292,8,"20.40cm","2017","Magnesium",86.3,"mgX.kgSoil"
292,8,"20.40cm","2017","CEC",2.5,"meq.100gSoil"
292,8,"20.40cm","2017","pH",6,"log.H"
292,8,"20.40cm","2017","Nitrogen",407.5,"mgX.kgSoil"
292,8,"20.40cm","2017","Carbon",4555,"mgX.kgSoil"
293,8,"0.20cm","1994","Phosphorus",44,"mgX.kgSoil"
293,8,"0.20cm","1994","Calcium",474.48,"mgX.kgSoil"
293,8,"0.20cm","1994","Potassium",25.56,"mgX.kgSoil"
293,8,"0.20cm","1994","Magnesium",96.3,"mgX.kgSoil"
293,8,"0.20cm","1994","CEC",3.26,"meq.100gSoil"
293,8,"0.20cm","1994","Organic.Matter",11000,"mgX.kgSoil"
293,8,"0.20cm","1994","pH",5.8,"log.H"
293,8,"0.20cm","1994","Nitrogen",480,"mgX.kgSoil"
293,8,"0.20cm","1994","Carbon",5240,"mgX.kgSoil"
293,8,"0.20cm","2017","Phosphorus",24,"mgX.kgSoil"
293,8,"0.20cm","2017","Calcium",631.37,"mgX.kgSoil"
293,8,"0.20cm","2017","Potassium",55.14,"mgX.kgSoil"
293,8,"0.20cm","2017","Magnesium",103.97,"mgX.kgSoil"
293,8,"0.20cm","2017","CEC",4.18,"meq.100gSoil"
293,8,"0.20cm","2017","pH",6.3,"log.H"
293,8,"0.20cm","2017","Nitrogen",637.5,"mgX.kgSoil"
293,8,"0.20cm","2017","Carbon",7587.5,"mgX.kgSoil"
293,8,"20.40cm","2017","Phosphorus",18,"mgX.kgSoil"
293,8,"20.40cm","2017","Calcium",388.96,"mgX.kgSoil"
293,8,"20.40cm","2017","Potassium",27.77,"mgX.kgSoil"
293,8,"20.40cm","2017","Magnesium",94.55,"mgX.kgSoil"
293,8,"20.40cm","2017","CEC",2.82,"meq.100gSoil"
293,8,"20.40cm","2017","pH",5.8,"log.H"
293,8,"20.40cm","2017","Nitrogen",372.5,"mgX.kgSoil"
293,8,"20.40cm","2017","Carbon",3967.5,"mgX.kgSoil"
299,16,"0.20cm","1994","Phosphorus",44,"mgX.kgSoil"
299,16,"0.20cm","1994","Calcium",230.29,"mgX.kgSoil"
299,16,"0.20cm","1994","Potassium",21.96,"mgX.kgSoil"
299,16,"0.20cm","1994","Magnesium",27.11,"mgX.kgSoil"
299,16,"0.20cm","1994","CEC",1.48,"meq.100gSoil"
299,16,"0.20cm","1994","Organic.Matter",10000,"mgX.kgSoil"
299,16,"0.20cm","1994","pH",4.9,"log.H"
299,16,"0.20cm","1994","Nitrogen",420,"mgX.kgSoil"
299,16,"0.20cm","1994","Carbon",4660,"mgX.kgSoil"
299,16,"0.20cm","2017","Phosphorus",29,"mgX.kgSoil"
299,16,"0.20cm","2017","Calcium",533.73,"mgX.kgSoil"
299,16,"0.20cm","2017","Potassium",53.29,"mgX.kgSoil"
299,16,"0.20cm","2017","Magnesium",84.53,"mgX.kgSoil"
299,16,"0.20cm","2017","CEC",3.52,"meq.100gSoil"
299,16,"0.20cm","2017","pH",6.1,"log.H"
299,16,"0.20cm","2017","Nitrogen",627.5,"mgX.kgSoil"
299,16,"0.20cm","2017","Carbon",7415,"mgX.kgSoil"
